key_B,surface_carrez_lot1,surface_bati,nb_pieces,type_local,nb_lots,key_A
16871_B,81.06,80,3,Appartement,2,18241_A
16872_B,75.12,75,4,Maison,1,18242_A
16873_B,90.7,90,3,Appartement,1,18243_A
16874_B,30.45,30,1,Appartement,1,18244_A
16875_B,77.73,103,5,Maison,1,18245_A
16876_B,115.99,119,6,Maison,1,18246_A
16878_B,63.72,60,3,Appartement,2,18248_A
16879_B,39.62,54,3,Appartement,1,18249_A
16880_B,52.53,59,2,Maison,1,18250_A
16881_B,91.0,90,3,Maison,1,18251_A
16882_B,25.7,33,2,Appartement,1,18252_A
16883_B,68.77,68,3,Appartement,1,18253_A
16883_B,68.77,68,3,Appartement,1,18254_A
16883_B,68.77,68,3,Appartement,1,18255_A
16885_B,91.49,93,4,Maison,1,18257_A
16886_B,106.92,105,5,Maison,1,18258_A
16887_B,84.65,93,4,Appartement,1,18259_A
16888_B,16.99,18,1,Appartement,1,18260_A
16889_B,41.01,41,2,Appartement,1,18261_A
16890_B,75.6,71,4,Maison,1,18262_A
16891_B,93.66,94,4,Appartement,1,18263_A
16892_B,90.83,96,4,Appartement,1,18264_A
16893_B,65.03,64,3,Appartement,1,18265_A
16894_B,51.77,51,3,Appartement,2,18266_A
16895_B,69.96,78,3,Appartement,1,18267_A
16896_B,115.79,111,6,Maison,1,18268_A
16897_B,17.1,17,1,Appartement,1,18269_A
16898_B,50.2,50,2,Appartement,1,18270_A
16899_B,69.43,74,4,Maison,1,18271_A
16901_B,70.48,70,3,Appartement,1,18272_A
16902_B,30.49,30,2,Appartement,1,18273_A
16903_B,41.59,28,1,Appartement,1,18274_A
16904_B,81.07,73,4,Maison,2,18275_A
16905_B,69.86,69,3,Appartement,1,18276_A
16906_B,61.58,64,2,Appartement,1,18277_A
16907_B,100.2,103,4,Maison,1,18278_A
16908_B,71.8,67,3,Maison,1,18279_A
16909_B,24.54,38,2,Appartement,2,18280_A
17181_B,50.2,53,3,Appartement,1,18280_A
16910_B,57.48,60,3,Appartement,1,18281_A
16911_B,30.29,45,2,Appartement,1,18282_A
16912_B,35.91,57,3,Appartement,1,18283_A
16913_B,55.63,56,4,Appartement,4,18284_A
16914_B,166.68,149,5,Maison,1,18285_A
16915_B,245.0,255,6,Maison,1,18286_A
16916_B,67.76,70,4,Appartement,2,18288_A
16917_B,56.57,54,3,Appartement,1,18290_A
16918_B,33.08,22,1,Appartement,1,18291_A
16919_B,74.84,75,4,Appartement,1,18292_A
16920_B,62.34,45,2,Appartement,1,18293_A
16921_B,50.52,51,2,Appartement,1,18294_A
16922_B,58.47,58,3,Appartement,2,18295_A
16924_B,40.18,42,1,Appartement,1,18297_A
16925_B,124.98,130,7,Maison,1,18298_A
16926_B,73.87,73,5,Appartement,1,18299_A
16954_B,63.06,62,4,Appartement,1,18299_A
17022_B,74.36,73,5,Appartement,1,18299_A
16927_B,73.03,78,5,Maison,1,18300_A
16928_B,27.47,24,2,Appartement,2,18301_A
16929_B,70.44,70,3,Appartement,2,18302_A
16930_B,74.36,73,5,Appartement,2,18303_A
16931_B,75.49,77,4,Maison,1,18304_A
16932_B,99.1,109,5,Maison,1,18305_A
16933_B,83.78,83,4,Maison,1,18306_A
16934_B,77.87,78,4,Maison,1,18307_A
16936_B,28.97,24,1,Appartement,1,18309_A
16937_B,95.7,94,3,Appartement,2,18310_A
16938_B,31.15,31,1,Appartement,1,18311_A
16939_B,34.4,41,3,Appartement,1,18312_A
16942_B,46.74,46,2,Appartement,1,18315_A
16943_B,59.6,59,3,Appartement,1,18316_A
16943_B,59.6,59,3,Appartement,1,18317_A
16943_B,59.6,59,3,Appartement,1,18318_A
16944_B,85.89,85,3,Appartement,1,18319_A
16946_B,35.63,41,2,Maison,1,18321_A
16947_B,119.11,125,6,Maison,1,18322_A
16949_B,103.77,112,5,Maison,2,18324_A
16950_B,41.65,48,2,Appartement,1,18325_A
16955_B,74.67,73,4,Appartement,1,18327_A
16956_B,105.04,87,5,Maison,1,18328_A
16957_B,37.5,37,2,Appartement,1,18329_A
16958_B,76.06,76,3,Appartement,1,18330_A
16960_B,37.34,60,3,Appartement,1,18331_A
16961_B,117.5,122,5,Appartement,2,18332_A
16962_B,57.4,49,2,Appartement,1,18333_A
16963_B,24.08,24,1,Appartement,1,18334_A
16965_B,44.93,40,1,Appartement,1,18336_A
16966_B,16.14,20,1,Appartement,1,18337_A
16966_B,16.14,20,1,Appartement,1,18338_A
16969_B,89.54,88,5,Maison,1,18339_A
16970_B,66.71,51,2,Appartement,1,18340_A
16973_B,41.8,46,1,Appartement,2,18342_A
16975_B,65.1,66,3,Appartement,1,18343_A
16976_B,82.72,82,4,Appartement,1,18344_A
16977_B,90.0,101,4,Maison,1,18345_A
16978_B,74.66,87,4,Maison,1,18346_A
16979_B,49.51,50,2,Appartement,2,18347_A
16980_B,135.0,118,7,Maison,1,18348_A
16981_B,76.4,74,4,Appartement,1,18349_A
16982_B,82.28,82,3,Appartement,1,18350_A
16983_B,113.26,108,5,Appartement,1,18351_A
16984_B,98.94,118,4,Maison,1,18352_A
16985_B,78.49,80,4,Maison,1,18353_A
16986_B,73.51,74,3,Appartement,2,18354_A
16987_B,21.11,21,1,Appartement,1,18355_A
16988_B,105.65,107,6,Maison,1,18356_A
16989_B,23.08,25,2,Appartement,1,18357_A
16990_B,75.55,75,4,Appartement,1,18358_A
16991_B,92.26,95,4,Appartement,1,18359_A
16992_B,33.31,36,1,Appartement,3,18360_A
16995_B,89.5,97,4,Appartement,1,18361_A
16997_B,28.61,35,3,Appartement,1,18362_A
16998_B,67.78,77,3,Appartement,2,18363_A
17000_B,66.1,65,3,Appartement,1,18365_A
17000_B,66.1,65,3,Appartement,1,18366_A
17001_B,66.63,70,4,Appartement,2,18367_A
17002_B,15.1,23,1,Appartement,1,18368_A
17197_B,33.62,40,2,Appartement,1,18368_A
17003_B,72.85,73,3,Appartement,1,18369_A
17004_B,65.57,47,3,Maison,1,18370_A
17005_B,40.27,40,2,Appartement,2,18371_A
17006_B,98.96,92,5,Maison,1,18372_A
17007_B,100.36,86,4,Maison,1,18373_A
17008_B,93.46,92,5,Maison,1,18374_A
17009_B,102.55,83,4,Maison,1,18375_A
17010_B,90.87,83,4,Maison,1,18376_A
17011_B,157.0,136,6,Maison,1,18377_A
17012_B,46.88,47,2,Appartement,2,18378_A
17014_B,25.2,25,1,Appartement,1,18380_A
17014_B,25.2,25,1,Appartement,1,18381_A
17015_B,53.69,55,3,Appartement,1,18382_A
17017_B,106.95,106,6,Maison,1,18384_A
17018_B,87.8,87,4,Appartement,1,18385_A
17019_B,76.62,75,3,Appartement,1,18386_A
17020_B,63.55,77,5,Maison,1,18387_A
17021_B,45.2,45,2,Appartement,1,18388_A
17021_B,45.2,45,2,Appartement,1,18389_A
17021_B,45.2,45,2,Appartement,1,18390_A
17021_B,45.2,45,2,Appartement,1,18391_A
21883_B,41.57,45,2,Appartement,1,18391_A
17021_B,45.2,45,2,Appartement,1,18392_A
17023_B,38.08,37,1,Appartement,1,18394_A
17024_B,82.34,82,4,Maison,1,18395_A
17025_B,61.92,63,3,Appartement,1,18396_A
17026_B,42.9,42,2,Appartement,1,18397_A
17026_B,42.9,42,2,Appartement,1,18398_A
17026_B,42.9,42,2,Appartement,1,18399_A
17028_B,139.3,141,6,Maison,1,18401_A
17029_B,75.09,87,4,Maison,1,18402_A
17030_B,63.04,63,3,Appartement,1,18403_A
17031_B,44.26,45,2,Appartement,1,18404_A
17031_B,44.26,45,2,Appartement,1,18405_A
17032_B,63.99,64,3,Appartement,1,18406_A
17033_B,17.72,17,1,Appartement,1,18407_A
17034_B,60.23,61,3,Appartement,2,18408_A
17035_B,84.66,85,4,Maison,1,18409_A
17036_B,43.24,38,2,Appartement,1,18410_A
17038_B,41.99,80,3,Maison,1,18411_A
17039_B,100.82,86,3,Appartement,3,18412_A
17041_B,113.05,114,6,Maison,1,18413_A
17042_B,33.78,26,2,Appartement,1,18414_A
17043_B,38.3,46,2,Appartement,1,18415_A
17044_B,83.47,87,5,Maison,1,18416_A
17045_B,134.74,87,4,Maison,1,18417_A
17046_B,33.85,35,1,Appartement,1,18418_A
17047_B,53.87,54,2,Appartement,1,18419_A
17048_B,48.92,51,2,Appartement,1,18420_A
17049_B,78.94,79,4,Appartement,1,18421_A
17050_B,55.57,52,2,Appartement,2,18422_A
17052_B,77.3,88,3,Maison,3,18423_A
17075_B,47.62,22,1,Maison,1,18423_A
17057_B,39.04,39,2,Appartement,1,18425_A
17058_B,17.53,17,1,Appartement,1,18426_A
17059_B,80.91,80,4,Appartement,2,18427_A
17172_B,99.42,99,4,Appartement,2,18427_A
17241_B,79.58,80,4,Appartement,2,18427_A
17060_B,85.83,86,4,Appartement,1,18428_A
17062_B,28.26,50,1,Appartement,1,18430_A
17063_B,20.13,18,1,Appartement,1,18431_A
17064_B,82.5,88,4,Appartement,1,18432_A
17065_B,93.04,96,4,Appartement,1,18433_A
17067_B,58.5,66,3,Appartement,3,18434_A
17069_B,81.8,80,4,Maison,1,18436_A
17071_B,318.0,185,6,Maison,1,18438_A
17072_B,85.0,77,4,Maison,1,18439_A
17073_B,62.25,60,3,Appartement,1,18440_A
17074_B,65.05,61,4,Maison,1,18441_A
17076_B,71.63,95,3,Appartement,1,18443_A
17077_B,27.21,34,1,Appartement,1,18444_A
17080_B,75.02,55,2,Appartement,1,18447_A
17082_B,101.82,95,5,Maison,1,18449_A
17083_B,27.9,38,2,Appartement,1,18450_A
17084_B,117.29,117,5,Maison,1,18451_A
17085_B,71.53,71,4,Appartement,2,18452_A
17088_B,97.25,95,5,Maison,1,18455_A
17089_B,26.26,24,2,Appartement,1,18456_A
17090_B,92.43,82,4,Appartement,1,18457_A
17091_B,62.89,64,3,Appartement,1,18458_A
17092_B,27.73,27,1,Appartement,1,18459_A
17096_B,64.5,68,3,Appartement,2,18462_A
17098_B,35.05,35,2,Appartement,2,18464_A
17100_B,64.28,64,3,Appartement,2,18466_A
17101_B,88.11,76,4,Maison,1,18467_A
17102_B,23.0,24,1,Appartement,1,18468_A
17104_B,52.95,33,2,Maison,1,18470_A
17105_B,129.49,130,7,Maison,1,18471_A
17106_B,61.44,55,3,Appartement,1,18472_A
17107_B,26.91,23,1,Appartement,1,18473_A
17108_B,74.95,76,3,Appartement,3,18474_A
17110_B,40.94,43,2,Appartement,1,18475_A
17175_B,45.45,46,2,Appartement,1,18475_A
17112_B,49.36,44,3,Maison,1,18476_A
17113_B,48.69,48,2,Appartement,1,18477_A
17114_B,38.98,40,2,Appartement,1,18479_A
17115_B,74.08,73,5,Appartement,2,18480_A
17118_B,60.93,61,3,Appartement,2,18483_A
17119_B,56.59,56,2,Appartement,1,18484_A
17120_B,45.06,45,2,Appartement,1,18485_A
17120_B,45.06,45,2,Appartement,1,18486_A
17121_B,40.14,40,2,Appartement,1,18487_A
17121_B,40.14,40,2,Appartement,1,18488_A
17122_B,18.58,18,1,Appartement,2,18489_A
17123_B,89.27,85,5,Maison,2,18490_A
17124_B,119.36,104,6,Maison,1,18491_A
17125_B,90.44,92,5,Appartement,1,18492_A
17126_B,111.09,111,5,Maison,1,18493_A
17127_B,79.94,80,4,Appartement,1,18494_A
17128_B,66.85,66,4,Appartement,1,18495_A
17129_B,60.25,60,3,Appartement,1,18496_A
17136_B,44.83,45,2,Appartement,1,18496_A
17129_B,60.25,60,3,Appartement,1,18497_A
28923_B,59.4,61,3,Appartement,1,18497_A
17130_B,30.37,29,2,Appartement,1,18498_A
17131_B,36.14,36,2,Appartement,1,18499_A
17132_B,66.23,75,3,Appartement,1,18500_A
17133_B,136.55,79,3,Appartement,1,18501_A
17134_B,10.07,42,1,Appartement,2,18502_A
17135_B,22.54,22,1,Appartement,1,18503_A
17137_B,118.46,120,5,Appartement,1,18505_A
17138_B,52.5,56,2,Appartement,3,18506_A
17139_B,38.42,41,1,Appartement,1,18507_A
17140_B,43.15,40,4,Appartement,1,18508_A
17141_B,40.19,37,3,Appartement,1,18509_A
17142_B,68.1,67,3,Appartement,2,18510_A
17142_B,68.1,67,3,Appartement,2,18511_A
17143_B,34.31,33,2,Appartement,1,18512_A
17145_B,22.08,29,1,Appartement,1,18513_A
17146_B,64.93,65,2,Appartement,1,18514_A
17147_B,66.67,66,3,Appartement,3,18515_A
17148_B,108.04,91,4,Appartement,1,18516_A
17149_B,93.3,90,4,Maison,2,18517_A
17150_B,68.28,68,3,Appartement,1,18518_A
17151_B,43.69,45,2,Appartement,1,18519_A
17152_B,61.72,63,3,Appartement,1,18520_A
17153_B,61.79,61,3,Appartement,1,18521_A
17153_B,61.79,61,3,Appartement,1,18522_A
24643_B,46.91,46,3,Appartement,1,18522_A
17154_B,74.14,72,3,Appartement,3,18523_A
17155_B,69.43,70,3,Appartement,3,18524_A
17156_B,69.17,63,3,Appartement,1,18525_A
17157_B,65.71,60,3,Appartement,3,18526_A
17158_B,92.25,63,4,Appartement,3,18527_A
17159_B,24.44,34,2,Appartement,2,18528_A
17160_B,86.04,106,3,Appartement,3,18529_A
17161_B,48.21,53,2,Appartement,1,18530_A
17162_B,57.29,57,2,Appartement,1,18531_A
17163_B,66.8,68,4,Appartement,2,18532_A
17164_B,75.01,75,4,Appartement,1,18533_A
17164_B,75.01,75,4,Appartement,1,18534_A
17165_B,28.1,28,1,Appartement,1,18535_A
17165_B,28.1,28,1,Appartement,1,18536_A
17166_B,66.22,66,4,Appartement,1,18537_A
17168_B,56.64,51,3,Appartement,1,18538_A
17169_B,56.69,56,4,Appartement,1,18539_A
17170_B,42.62,37,2,Appartement,1,18540_A
17171_B,33.83,33,1,Appartement,1,18541_A
17173_B,91.01,100,5,Maison,1,18543_A
17174_B,45.61,49,2,Appartement,2,18544_A
17176_B,130.72,129,6,Maison,1,18546_A
17177_B,46.54,49,2,Appartement,1,18547_A
17178_B,39.6,52,2,Appartement,1,18548_A
17179_B,59.9,60,3,Appartement,1,18549_A
17179_B,59.9,60,3,Appartement,1,18550_A
17180_B,21.04,33,2,Appartement,1,18551_A
17183_B,24.63,31,1,Appartement,1,18554_A
17184_B,41.61,44,2,Appartement,1,18555_A
17185_B,34.66,29,1,Appartement,1,18556_A
17186_B,76.2,75,4,Appartement,1,18557_A
17187_B,33.73,36,2,Appartement,3,18558_A
17188_B,24.06,25,1,Appartement,2,18559_A
17189_B,54.39,52,2,Appartement,1,18560_A
17191_B,61.12,60,3,Appartement,1,18562_A
17193_B,33.15,34,2,Appartement,4,18563_A
17194_B,41.88,62,2,Appartement,5,18564_A
17195_B,73.39,73,3,Maison,1,18565_A
17196_B,42.91,44,2,Appartement,2,18566_A
17198_B,48.11,43,2,Appartement,1,18568_A
17200_B,28.89,44,2,Appartement,1,18569_A
17202_B,20.74,17,1,Appartement,2,18570_A
17205_B,63.68,64,3,Appartement,1,18571_A
17206_B,74.88,71,3,Appartement,2,18572_A
17207_B,46.38,46,2,Appartement,1,18573_A
17208_B,35.61,35,2,Appartement,1,18574_A
17208_B,35.61,35,2,Appartement,1,18575_A
17209_B,25.46,26,1,Appartement,3,18576_A
17210_B,88.28,84,4,Maison,1,18577_A
17211_B,87.99,81,3,Appartement,1,18578_A
17212_B,66.72,68,3,Appartement,2,18579_A
17213_B,77.88,78,4,Appartement,2,18580_A
17214_B,54.19,62,3,Appartement,1,18581_A
17217_B,25.48,20,1,Appartement,2,18581_A
17215_B,25.4,18,1,Appartement,1,18582_A
17216_B,59.13,59,3,Appartement,2,18583_A
17219_B,52.45,51,3,Appartement,2,18586_A
17220_B,48.33,50,3,Appartement,2,18587_A
17221_B,50.73,34,1,Appartement,2,18588_A
17222_B,87.9,87,3,Appartement,1,18589_A
17223_B,84.04,84,4,Appartement,2,18590_A
17225_B,100.32,100,5,Maison,1,18591_A
17227_B,61.27,72,4,Appartement,1,18593_A
17227_B,61.27,72,4,Appartement,1,18594_A
17229_B,59.99,60,3,Appartement,2,18596_A
17230_B,96.57,98,5,Maison,2,18597_A
17231_B,24.42,25,1,Appartement,1,18598_A
17232_B,73.09,73,4,Maison,1,18599_A
17233_B,64.92,65,3,Maison,1,18600_A
17234_B,43.6,43,1,Appartement,1,18601_A
17235_B,10.59,10,1,Appartement,1,18602_A
17236_B,30.66,33,2,Appartement,2,18603_A
17237_B,98.45,97,5,Maison,1,18604_A
17239_B,52.6,53,3,Appartement,2,18605_A
17240_B,25.72,45,3,Appartement,1,18606_A
17242_B,65.15,66,3,Maison,1,18608_A
17243_B,48.46,47,2,Appartement,2,18609_A
17244_B,35.32,40,2,Appartement,1,18610_A
17247_B,48.89,48,2,Appartement,2,18611_A
17248_B,69.4,57,3,Maison,1,18612_A
17249_B,53.4,53,3,Appartement,1,18613_A
17250_B,60.22,60,3,Appartement,1,18614_A
17250_B,60.22,60,3,Appartement,1,18615_A
17252_B,101.47,89,5,Maison,1,18616_A
17253_B,79.49,79,4,Appartement,1,18617_A
17253_B,79.49,79,4,Appartement,1,18618_A
17255_B,53.6,53,2,Appartement,1,18619_A
17257_B,69.3,69,3,Appartement,1,18619_A
17256_B,46.72,47,2,Appartement,1,18620_A
17257_B,69.3,69,3,Appartement,1,18622_A
17260_B,31.37,32,1,Appartement,2,18625_A
17261_B,67.56,64,3,Appartement,1,18626_A
17262_B,63.08,63,3,Appartement,1,18627_A
17263_B,45.65,46,2,Appartement,1,18628_A
17264_B,32.99,29,2,Appartement,1,18629_A
17265_B,75.06,76,4,Maison,1,18630_A
17266_B,51.99,46,3,Appartement,1,18631_A
17267_B,22.35,25,1,Appartement,2,18632_A
17268_B,45.4,48,2,Appartement,1,18633_A
17269_B,57.38,54,3,Appartement,1,18634_A
17270_B,44.8,43,2,Appartement,1,18635_A
17807_B,63.32,63,3,Appartement,2,18635_A
17272_B,28.45,40,2,Appartement,1,18636_A
17273_B,10.15,16,1,Appartement,1,18637_A
17275_B,67.04,68,3,Appartement,2,18638_A
17276_B,87.1,84,4,Appartement,1,18639_A
17278_B,87.97,88,5,Maison,1,18640_A
17280_B,27.35,29,1,Appartement,1,18641_A
17281_B,79.41,79,3,Appartement,1,18642_A
17281_B,79.41,79,3,Appartement,1,18643_A
17283_B,53.03,46,2,Appartement,1,18645_A
17492_B,30.1,31,1,Appartement,1,18645_A
17284_B,111.15,102,5,Maison,1,18646_A
17285_B,109.02,73,4,Maison,1,18647_A
17286_B,40.24,41,2,Appartement,1,18648_A
17287_B,36.68,37,2,Appartement,2,18649_A
17289_B,72.47,79,5,Appartement,2,18650_A
17290_B,31.42,31,1,Appartement,1,18651_A
17302_B,51.12,50,2,Appartement,1,18651_A
17291_B,20.66,18,1,Appartement,1,18652_A
17293_B,85.23,86,4,Appartement,2,18654_A
17294_B,105.73,116,4,Appartement,1,18655_A
17295_B,94.36,88,4,Appartement,1,18656_A
17297_B,50.93,52,1,Appartement,1,18657_A
17354_B,53.9,52,2,Appartement,1,18657_A
17411_B,40.85,42,1,Appartement,1,18657_A
17299_B,32.66,30,1,Appartement,1,18658_A
17325_B,59.58,56,3,Appartement,1,18658_A
17300_B,21.0,21,1,Appartement,1,18659_A
17301_B,77.2,77,4,Maison,1,18660_A
17301_B,77.2,77,4,Maison,1,18661_A
17303_B,86.52,86,4,Appartement,2,18663_A
17304_B,67.12,65,3,Appartement,2,18664_A
17305_B,26.16,35,2,Appartement,1,18665_A
17306_B,44.89,44,2,Appartement,1,18666_A
17306_B,44.89,44,2,Appartement,1,18667_A
17307_B,76.05,76,4,Appartement,1,18668_A
17308_B,42.7,42,2,Appartement,1,18669_A
17345_B,41.38,41,2,Appartement,1,18669_A
17616_B,60.2,60,3,Appartement,1,18669_A
17695_B,42.2,37,2,Appartement,1,18669_A
17309_B,66.8,66,3,Appartement,1,18670_A
17760_B,54.84,53,2,Appartement,1,18670_A
17801_B,33.39,32,1,Appartement,1,18670_A
17310_B,63.16,63,3,Appartement,1,18671_A
17312_B,83.16,86,4,Appartement,1,18672_A
17313_B,79.5,94,4,Appartement,1,18673_A
17315_B,68.94,65,3,Appartement,1,18675_A
17316_B,52.25,75,2,Appartement,1,18676_A
17318_B,30.39,30,1,Appartement,1,18677_A
17320_B,19.15,20,1,Appartement,1,18678_A
17355_B,18.79,21,1,Appartement,1,18678_A
17321_B,96.98,90,5,Maison,1,18679_A
17322_B,73.7,75,4,Maison,2,18680_A
17323_B,43.18,42,2,Appartement,1,18681_A
17324_B,90.61,85,3,Appartement,1,18682_A
17326_B,51.92,51,2,Appartement,1,18684_A
17327_B,44.06,45,2,Appartement,1,18685_A
17329_B,35.03,36,2,Appartement,1,18686_A
17330_B,82.34,79,4,Maison,1,18687_A
17332_B,94.19,87,4,Maison,1,18688_A
17333_B,65.27,68,3,Appartement,1,18689_A
17334_B,70.41,72,4,Appartement,2,18690_A
17335_B,46.43,46,2,Appartement,1,18691_A
17336_B,96.92,102,5,Appartement,1,18692_A
17337_B,55.76,55,1,Appartement,1,18693_A
17338_B,26.73,26,1,Appartement,1,18694_A
17339_B,33.7,34,1,Appartement,2,18695_A
17340_B,67.03,64,3,Appartement,1,18696_A
17341_B,39.72,39,2,Appartement,1,18697_A
17687_B,62.16,63,3,Appartement,1,18697_A
17342_B,44.03,45,2,Appartement,1,18698_A
17346_B,46.37,46,2,Appartement,1,18700_A
17346_B,46.37,46,2,Appartement,1,18701_A
17347_B,98.86,97,5,Maison,3,18702_A
17348_B,98.74,101,5,Appartement,1,18703_A
17349_B,55.43,56,3,Appartement,1,18704_A
17350_B,75.35,75,4,Appartement,1,18705_A
17351_B,75.44,75,4,Appartement,2,18706_A
17352_B,84.62,83,4,Appartement,1,18707_A
17353_B,122.77,119,6,Maison,1,18708_A
17356_B,39.02,45,3,Appartement,1,18711_A
17357_B,41.19,40,2,Appartement,1,18712_A
17621_B,46.2,50,3,Appartement,1,18712_A
17358_B,53.39,59,3,Appartement,3,18713_A
17379_B,57.9,37,2,Appartement,2,18713_A
17359_B,27.59,34,2,Appartement,1,18714_A
17360_B,37.52,37,2,Appartement,1,18715_A
17361_B,56.75,59,3,Appartement,1,18716_A
17362_B,55.9,57,3,Appartement,1,18717_A
17363_B,57.8,62,4,Appartement,1,18718_A
17366_B,92.34,93,5,Appartement,1,18719_A
17367_B,46.51,46,2,Appartement,1,18720_A
17368_B,114.4,135,7,Appartement,1,18721_A
17369_B,26.67,26,1,Appartement,2,18722_A
17370_B,62.54,62,3,Appartement,2,18723_A
17370_B,62.54,62,3,Appartement,2,18724_A
17371_B,73.99,73,4,Appartement,1,18725_A
17372_B,64.79,65,3,Appartement,1,18726_A
17372_B,64.79,65,3,Appartement,1,18727_A
17373_B,81.6,89,3,Appartement,1,18728_A
17375_B,21.16,26,2,Appartement,1,18729_A
17377_B,25.66,25,1,Appartement,1,18730_A
17380_B,141.5,126,5,Appartement,1,18732_A
17381_B,55.55,50,2,Appartement,1,18733_A
17382_B,73.74,76,4,Appartement,1,18734_A
17383_B,25.48,24,1,Appartement,1,18735_A
17617_B,82.19,84,4,Appartement,2,18735_A
17384_B,18.56,26,1,Appartement,1,18736_A
17385_B,24.64,25,1,Appartement,1,18737_A
17385_B,24.64,25,1,Appartement,1,18738_A
17387_B,82.12,74,4,Appartement,1,18739_A
17388_B,61.91,62,3,Appartement,2,18740_A
17389_B,49.42,50,2,Appartement,1,18741_A
17800_B,73.88,81,4,Appartement,1,18741_A
17389_B,49.42,50,2,Appartement,1,18742_A
24239_B,27.74,28,1,Appartement,1,18742_A
17392_B,53.24,60,2,Appartement,2,18743_A
17393_B,58.4,60,3,Appartement,1,18744_A
17394_B,54.59,53,2,Appartement,2,18745_A
17395_B,66.33,66,3,Appartement,1,18746_A
17396_B,54.59,55,3,Appartement,2,18747_A
17398_B,41.59,41,2,Appartement,1,18748_A
17398_B,41.59,41,2,Appartement,1,18749_A
17399_B,37.4,40,2,Appartement,1,18750_A
17400_B,90.15,89,4,Appartement,1,18751_A
17401_B,68.23,70,4,Appartement,1,18752_A
17402_B,14.0,14,1,Appartement,1,18753_A
17486_B,17.0,17,1,Appartement,1,18753_A
17403_B,68.13,68,3,Appartement,2,18754_A
17404_B,44.7,45,2,Appartement,2,18755_A
17406_B,44.57,42,2,Appartement,1,18756_A
17407_B,39.8,40,2,Appartement,1,18757_A
17408_B,89.63,89,4,Maison,1,18758_A
17410_B,86.02,86,4,Appartement,1,18759_A
17763_B,43.59,43,2,Appartement,1,18759_A
17414_B,137.0,39,2,Maison,1,18761_A
17415_B,65.42,65,4,Maison,1,18762_A
17416_B,89.09,89,4,Maison,1,18763_A
17417_B,62.69,64,3,Appartement,1,18764_A
17613_B,53.11,53,2,Appartement,1,18764_A
17418_B,50.4,51,3,Appartement,1,18765_A
17419_B,38.93,40,2,Appartement,1,18766_A
17420_B,60.03,60,3,Appartement,1,18767_A
17421_B,83.8,83,5,Appartement,1,18768_A
17422_B,43.34,42,2,Appartement,1,18769_A
17422_B,43.34,42,2,Appartement,1,18770_A
17423_B,53.3,51,2,Appartement,1,18771_A
17424_B,83.21,83,4,Appartement,1,18772_A
17700_B,91.35,92,5,Appartement,1,18772_A
17425_B,36.41,36,1,Appartement,1,18773_A
17426_B,44.51,52,2,Appartement,1,18774_A
17427_B,78.34,79,4,Appartement,1,18775_A
17428_B,36.93,37,2,Appartement,1,18776_A
17429_B,94.05,82,4,Maison,1,18777_A
17430_B,49.78,56,2,Appartement,1,18778_A
17431_B,21.52,22,1,Appartement,1,18779_A
17431_B,21.52,22,1,Appartement,1,18780_A
17433_B,29.8,170,6,Appartement,1,18782_A
17434_B,81.4,81,5,Appartement,2,18783_A
17714_B,51.12,50,3,Appartement,2,18783_A
17435_B,82.12,82,4,Appartement,1,18784_A
17437_B,71.85,65,4,Appartement,2,18785_A
17438_B,31.65,29,2,Appartement,1,18786_A
17439_B,40.2,40,2,Appartement,1,18787_A
17440_B,92.82,90,5,Appartement,2,18788_A
17441_B,52.33,52,2,Appartement,1,18789_A
17442_B,77.44,78,4,Appartement,2,18790_A
17443_B,61.54,63,3,Appartement,2,18791_A
17444_B,59.63,60,3,Appartement,1,18792_A
17445_B,51.46,50,3,Appartement,2,18793_A
17447_B,40.41,40,2,Appartement,1,18794_A
17448_B,49.86,51,2,Appartement,1,18795_A
17449_B,82.04,89,5,Maison,1,18796_A
17450_B,123.02,129,4,Maison,1,18797_A
17451_B,84.03,57,1,Appartement,1,18798_A
17452_B,89.97,84,4,Appartement,1,18799_A
17453_B,24.88,25,1,Appartement,1,18800_A
17454_B,63.49,63,3,Appartement,1,18801_A
17455_B,85.25,85,5,Maison,1,18802_A
17456_B,123.4,123,6,Maison,1,18803_A
17457_B,59.3,60,3,Appartement,1,18804_A
17457_B,59.3,60,3,Appartement,1,18805_A
17458_B,76.88,82,4,Maison,1,18806_A
17459_B,91.0,89,4,Appartement,1,18807_A
17460_B,81.13,81,4,Appartement,1,18808_A
17461_B,68.34,69,3,Appartement,1,18809_A
17462_B,65.39,65,3,Maison,1,18810_A
17463_B,56.71,59,3,Appartement,1,18811_A
17464_B,102.23,92,4,Maison,1,18812_A
17465_B,53.76,55,3,Appartement,1,18813_A
17466_B,56.83,56,3,Appartement,1,18814_A
17467_B,60.3,75,3,Appartement,1,18815_A
17480_B,44.9,50,3,Appartement,1,18815_A
17468_B,20.58,26,1,Appartement,1,18816_A
17647_B,38.16,43,1,Appartement,1,18816_A
17469_B,197.0,197,10,Appartement,1,18817_A
17470_B,84.28,84,4,Appartement,1,18818_A
17471_B,74.79,63,3,Maison,1,18819_A
17472_B,40.12,37,2,Appartement,1,18820_A
17473_B,43.56,45,2,Appartement,1,18821_A
17474_B,38.64,31,1,Appartement,1,18822_A
17476_B,77.75,78,4,Appartement,2,18823_A
17674_B,77.9,78,4,Appartement,2,18823_A
